Customer ID,Recency,Frequency,Monetary,Country,anomaly_label,anomaly_score,churn_risk_score,churn_risk_level,KMeansCluster,KMeansSegment,cltv_6_months,CLTVSegment,RecommendedAction,explanation
20080.0,506,2,273.71664369900964,United Kingdom,1,0.12693628890131203,13.921458694241295,LOW,1,Hibernating,97.1992452579746,D,Standard Nurture,Customer categorized as 'Hibernating' with Churn Risk level: LOW (13.9/100) and CLTV Tier: D. Key drivers: Inactivity of 506 days is significantly above standard limit. Low repeat purchase rate. Low transaction value (£273.72). Action: Standard Nurture.
20081.0,529,2,267.6951329363368,United Kingdom,1,0.12042399369368256,15.341475521460657,LOW,1,Hibernating,92.09593896937139,D,Standard Nurture,Customer categorized as 'Hibernating' with Churn Risk level: LOW (15.3/100) and CLTV Tier: D. Key drivers: Inactivity of 529 days is significantly above standard limit. Low repeat purchase rate. Low transaction value (£267.70). Action: Standard Nurture.
20082.0,61,5,1681.5188714918395,United Kingdom,1,0.17671825920095674,3.0664170746888098,LOW,2,At Risk,559.4513083631707,B,Loyalty Maintenance,Customer categorized as 'At Risk' with Churn Risk level: LOW (3.1/100) and CLTV Tier: B. Key drivers: Standard activity patterns. Action: Loyalty Maintenance.
20083.0,3,2,164.2501766169551,United Kingdom,1,0.14473128256172246,10.04123065905631,LOW,3,New/Occasional,197.3865284807657,C,Onboarding Campaign,Customer categorized as 'New/Occasional' with Churn Risk level: LOW (10.0/100) and CLTV Tier: C. Key drivers: Very recent interaction (3 days ago). Low repeat purchase rate. Low transaction value (£164.25). Action: Onboarding Campaign.
20084.0,250,19,7633.231653609291,EIRE,-1,-0.04652889421102768,51.74583107030168,HIGH,0,High Value,0.0019969175033869436,D,Standard Nurture,"Customer categorized as 'High Value' with Churn Risk level: HIGH (51.7/100) and CLTV Tier: D. Key drivers: High historical engagement with 19 distinct transactions. Extremely high historical spend of £7,633.23. Action: Standard Nurture."
20085.0,10,40,10202.09756563741,Australia,-1,-0.05964210274699022,54.605188053702555,HIGH,0,High Value,4.720063232402579e-38,D,Standard Nurture,"Customer categorized as 'High Value' with Churn Risk level: HIGH (54.6/100) and CLTV Tier: D. Key drivers: Very recent interaction (10 days ago). High historical engagement with 40 distinct transactions. Extremely high historical spend of £10,202.10. Action: Standard Nurture."
20086.0,635,1,64.94389547969351,United Kingdom,1,0.09679582444271195,20.493637219145544,LOW,1,Hibernating,0.0,Unknown,Standard Nurture,Customer categorized as 'Hibernating' with Churn Risk level: LOW (20.5/100) and CLTV Tier: Unknown. Key drivers: Inactivity of 635 days is significantly above standard limit. Low repeat purchase rate. Low transaction value (£64.94). Action: Standard Nurture.
20087.0,239,15,7624.75945158678,United Kingdom,-1,-0.027994460267226184,47.70436684854011,MEDIUM,2,At Risk,0.5572945790697766,D,Standard Nurture,"Customer categorized as 'At Risk' with Churn Risk level: MEDIUM (47.7/100) and CLTV Tier: D. Key drivers: High historical engagement with 15 distinct transactions. Extremely high historical spend of £7,624.76. Action: Standard Nurture."
20088.0,14,45,24552.08961769273,United Kingdom,-1,-0.12026291225795605,67.82365663362523,HIGH,0,High Value,1.726036416541709e-44,D,Standard Nurture,"Customer categorized as 'High Value' with Churn Risk level: HIGH (67.8/100) and CLTV Tier: D. Key drivers: Very recent interaction (14 days ago). High historical engagement with 45 distinct transactions. Extremely high historical spend of £24,552.09. Action: Standard Nurture."
20089.0,263,20,14239.777822268486,United Kingdom,-1,-0.0902068918061043,61.26989126517617,HIGH,0,High Value,0.0011842789709880929,D,Standard Nurture,"Customer categorized as 'High Value' with Churn Risk level: HIGH (61.3/100) and CLTV Tier: D. Key drivers: High historical engagement with 20 distinct transactions. Extremely high historical spend of £14,239.78. Action: Standard Nurture."
20090.0,118,7,1948.128882432396,United Kingdom,1,0.14549068777839724,9.875641085491981,LOW,2,At Risk,248.42111235482065,C,Standard Nurture,Customer categorized as 'At Risk' with Churn Risk level: LOW (9.9/100) and CLTV Tier: C. Key drivers: Standard activity patterns. Action: Standard Nurture.
20091.0,102,5,1984.8082272010768,United Kingdom,1,0.15895125284803596,6.940542430815677,LOW,2,At Risk,729.277962816968,B,Loyalty Maintenance,Customer categorized as 'At Risk' with Churn Risk level: LOW (6.9/100) and CLTV Tier: B. Key drivers: Standard activity patterns. Action: Loyalty Maintenance.
20092.0,345,2,350.83314466759714,United Kingdom,1,0.1505554660100823,8.77125774815475,LOW,1,Hibernating,160.71791133145206,D,Standard Nurture,Customer categorized as 'Hibernating' with Churn Risk level: LOW (8.8/100) and CLTV Tier: D. Key drivers: Inactivity of 345 days is significantly above standard limit. Low repeat purchase rate. Low transaction value (£350.83). Action: Standard Nurture.
20093.0,41,3,1487.7516478403934,United Kingdom,1,0.17684831111828037,3.0380590372958927,LOW,3,New/Occasional,1076.5048242752387,A,Loyalty Maintenance,Customer categorized as 'New/Occasional' with Churn Risk level: LOW (3.0/100) and CLTV Tier: A. Key drivers: Very recent interaction (41 days ago). Action: Loyalty Maintenance.
20094.0,59,3,1254.9239576489017,Germany,1,0.18490468140182037,1.2813540655166489,LOW,3,New/Occasional,872.0579529760975,B,Loyalty Maintenance,Customer categorized as 'New/Occasional' with Churn Risk level: LOW (1.3/100) and CLTV Tier: B. Key drivers: Very recent interaction (59 days ago). Action: Loyalty Maintenance.
20095.0,366,20,13746.278741954406,United Kingdom,-1,-0.10046959353692153,63.50769048739517,HIGH,0,High Value,0.020821946698809504,D,Standard Nurture,"Customer categorized as 'High Value' with Churn Risk level: HIGH (63.5/100) and CLTV Tier: D. Key drivers: Inactivity of 366 days is significantly above standard limit. High historical engagement with 20 distinct transactions. Extremely high historical spend of £13,746.28. Action: Standard Nurture."
20096.0,645,1,364.9913312751276,United Kingdom,1,0.09562592774030682,20.748735145538298,LOW,1,Hibernating,0.0,Unknown,Standard Nurture,Customer categorized as 'Hibernating' with Churn Risk level: LOW (20.7/100) and CLTV Tier: Unknown. Key drivers: Inactivity of 645 days is significantly above standard limit. Low repeat purchase rate. Low transaction value (£364.99). Action: Standard Nurture.
20097.0,533,2,280.4048646369922,United Kingdom,1,0.12086751724825712,15.244764470950212,LOW,1,Hibernating,95.8220758576916,D,Standard Nurture,Customer categorized as 'Hibernating' with Churn Risk level: LOW (15.2/100) and CLTV Tier: D. Key drivers: Inactivity of 533 days is significantly above standard limit. Low repeat purchase rate. Low transaction value (£280.40). Action: Standard Nurture.
20098.0,10,27,38633.41414837398,United Kingdom,-1,-0.11252340842164588,66.13604491893919,HIGH,0,High Value,1.8113538087708528e-19,D,Standard Nurture,"Customer categorized as 'High Value' with Churn Risk level: HIGH (66.1/100) and CLTV Tier: D. Key drivers: Very recent interaction (10 days ago). High historical engagement with 27 distinct transactions. Extremely high historical spend of £38,633.41. Action: Standard Nurture."
20099.0,54,6,1476.0295297232617,United Kingdom,1,0.17495262311436216,3.451416967011367,LOW,2,At Risk,220.77923654689954,C,Standard Nurture,Customer categorized as 'At Risk' with Churn Risk level: LOW (3.5/100) and CLTV Tier: C. Key drivers: Very recent interaction (54 days ago). Action: Standard Nurture.
20100.0,400,2,322.15871283398496,France,1,0.1543977253157945,7.933446700790148,LOW,1,Hibernating,134.2250486922877,D,Standard Nurture,Customer categorized as 'Hibernating' with Churn Risk level: LOW (7.9/100) and CLTV Tier: D. Key drivers: Inactivity of 400 days is significantly above standard limit. Low repeat purchase rate. Low transaction value (£322.16). Action: Standard Nurture.
